match_id,league_id,week,date,home_team_id,home_team,home_goals,away_team_id,away_team,away_goals,season,home_footballer_id,away_footballer_id,is_played
265,tr1,Week 36,2023-05-30,2,Fenerbahce,2,11,Antalyaspor,0,22/23,31,310,True
266,tr1,Week 36,2023-05-30,40,İstanbulspor,0,19,Adana Demirspor,2,22/23,1109,515,True
267,tr1,Week 36,2023-05-30,38,Ankaragücü,1,1,Galatasaray,4,22/23,1026,14,True
268,tr1,Week 36,2023-05-30,14,Sivasspor,1,13,Konyaspor,0,22/23,391,368,True
269,tr1,Week 37,2023-06-03,13,Konyaspor,1,39,Fatih Karagümrük,1,22/23,368,1068,True
270,tr1,Week 37,2023-06-03,19,Adana Demirspor,2,5,Basaksehir FK,3,22/23,515,139,True
271,tr1,Week 37,2023-06-03,9,Kasimpasa,2,3,Besiktas JK,5,22/23,252,65,True
272,tr1,Week 37,2023-06-03,15,Kayserispor,0,38,Ankaragücü,1,22/23,407,1026,True
273,tr1,Week 37,2023-06-03,4,Trabzonspor,5,12,Alanyaspor,1,22/23,117,327,True
274,tr1,Week 37,2023-06-04,1,Galatasaray,3,2,Fenerbahce,0,22/23,14,31,True
275,tr1,Week 38,2023-06-06,39,Fatih Karagümrük,3,9,Kasimpasa,0,22/23,1068,252,True
276,tr1,Week 38,2023-06-06,14,Sivasspor,1,15,Kayserispor,1,22/23,391,407,True
277,tr1,Week 38,2023-06-06,5,Basaksehir FK,3,4,Trabzonspor,1,22/23,139,117,True
278,tr1,Week 38,2023-06-07,3,Besiktas JK,3,13,Konyaspor,3,22/23,65,368,True
279,tr1,Week 38,2023-06-07,40,İstanbulspor,4,45,Ümraniyespor,0,22/23,1109,1220,True
280,tr1,Week 38,2023-06-07,38,Ankaragücü,1,19,Adana Demirspor,2,22/23,1026,515,True
281,tr1,Week 1,2023-08-11,4,Trabzonspor,1,11,Antalyaspor,0,23/24,117,310,True
282,tr1,Week 1,2023-08-12,9,Kasimpasa,3,38,Ankaragücü,2,23/24,252,1026,True
283,tr1,Week 1,2023-08-12,13,Konyaspor,1,40,İstanbulspor,1,23/24,368,1109,True
284,tr1,Week 1,2023-08-12,15,Kayserispor,0,1,Galatasaray,0,23/24,407,14,True
285,tr1,Week 1,2023-08-12,52,Pendikspor,1,16,Hatayspor,5,23/24,1417,438,True
286,tr1,Week 1,2023-08-13,14,Sivasspor,1,10,Samsunspor,1,23/24,391,272,True
287,tr1,Week 1,2023-08-13,19,Adana Demirspor,2,6,Caykur Rizespor,1,23/24,515,162,True
288,tr1,Week 1,2023-08-13,2,Fenerbahce,2,17,Gaziantep FK,1,23/24,31,468,True
289,tr1,Week 1,2023-08-14,12,Alanyaspor,2,5,Basaksehir FK,0,23/24,327,139,True
290,tr1,Week 1,2023-08-14,39,Fatih Karagümrük,0,3,Besiktas JK,1,23/24,1068,65,True
291,tr1,Week 2,2023-08-18,11,Antalyaspor,1,13,Konyaspor,1,23/24,310,368,True
292,tr1,Week 2,2023-08-18,40,İstanbulspor,1,15,Kayserispor,1,23/24,1109,407,True
293,tr1,Week 2,2023-08-19,6,Caykur Rizespor,0,12,Alanyaspor,0,23/24,162,327,True
294,tr1,Week 2,2023-08-19,1,Galatasaray,2,4,Trabzonspor,0,23/24,14,117,True
295,tr1,Week 2,2023-08-19,16,Hatayspor,0,9,Kasimpasa,0,23/24,438,252,True
296,tr1,Week 2,2023-08-20,5,Basaksehir FK,0,39,Fatih Karagümrük,2,23/24,139,1068,True
297,tr1,Week 2,2023-08-20,3,Besiktas JK,1,52,Pendikspor,1,23/24,65,1417,True
298,tr1,Week 2,2023-08-20,17,Gaziantep FK,1,14,Sivasspor,3,23/24,468,391,True
299,tr1,Week 2,2023-08-21,38,Ankaragücü,1,19,Adana Demirspor,1,23/24,1026,515,True
300,tr1,Week 2,2023-08-21,10,Samsunspor,0,2,Fenerbahce,2,23/24,272,31,True
301,tr1,Week 3,2023-08-25,13,Konyaspor,2,17,Gaziantep FK,0,23/24,368,468,True
302,tr1,Week 3,2023-08-26,9,Kasimpasa,1,52,Pendikspor,1,23/24,252,1417,True
303,tr1,Week 3,2023-08-26,4,Trabzonspor,2,6,Caykur Rizespor,3,23/24,117,162,True
304,tr1,Week 3,2023-08-26,40,İstanbulspor,,1,Galatasaray,,23/24,1109,14,False
305,tr1,Week 3,2023-08-26,14,Sivasspor,1,11,Antalyaspor,1,23/24,391,310,True
306,tr1,Week 3,2023-08-27,39,Fatih Karagümrük,1,38,Ankaragücü,1,23/24,1068,1026,True
307,tr1,Week 3,2023-08-27,15,Kayserispor,2,10,Samsunspor,1,23/24,407,272,True
308,tr1,Week 3,2023-08-27,12,Alanyaspor,0,16,Hatayspor,0,23/24,327,438,True
309,tr1,Week 3,2023-08-27,2,Fenerbahce,,5,Basaksehir FK,,23/24,31,139,False
310,tr1,Week 3,2023-08-28,19,Adana Demirspor,,3,Besiktas JK,,23/24,515,65,False
311,tr1,Week 3,2023-09-26,40,İstanbulspor,0,1,Galatasaray,1,23/24,1109,14,True
312,tr1,Week 3,2023-09-27,19,Adana Demirspor,4,3,Besiktas JK,2,23/24,515,65,True
313,tr1,Week 3,2023-09-28,2,Fenerbahce,4,5,Basaksehir FK,0,23/24,31,139,True
314,tr1,Week 4,2023-09-01,6,Caykur Rizespor,1,39,Fatih Karagümrük,0,23/24,162,1068,True
315,tr1,Week 4,2023-09-01,9,Kasimpasa,1,4,Trabzonspor,5,23/24,252,117,True
316,tr1,Week 4,2023-09-02,5,Basaksehir FK,0,13,Konyaspor,1,23/24,139,368,True
317,tr1,Week 4,2023-09-02,52,Pendikspor,1,12,Alanyaspor,1,23/24,1417,327,True
318,tr1,Week 4,2023-09-02,11,Antalyaspor,1,15,Kayserispor,1,23/24,310,407,True
319,tr1,Week 4,2023-09-02,17,Gaziantep FK,0,1,Galatasaray,3,23/24,468,14,True
320,tr1,Week 4,2023-09-03,3,Besiktas JK,2,14,Sivasspor,0,23/24,65,391,True
321,tr1,Week 4,2023-09-03,16,Hatayspor,3,19,Adana Demirspor,3,23/24,438,515,True
322,tr1,Week 4,2023-09-03,38,Ankaragücü,0,2,Fenerbahce,1,23/24,1026,31,True
323,tr1,Week 4,2023-11-08,10,Samsunspor,2,40,İstanbulspor,1,23/24,272,1109,True
324,tr1,Week 5,2023-09-16,15,Kayserispor,2,17,Gaziantep FK,0,23/24,407,468,True
325,tr1,Week 5,2023-09-16,13,Konyaspor,1,6,Caykur Rizespor,2,23/24,368,162,True
326,tr1,Week 5,2023-09-16,19,Adana Demirspor,3,52,Pendikspor,0,23/24,515,1417,True
327,tr1,Week 5,2023-09-16,1,Galatasaray,4,10,Samsunspor,2,23/24,14,272,True
328,tr1,Week 5,2023-09-17,2,Fenerbahce,3,11,Antalyaspor,2,23/24,31,310,True
329,tr1,Week 5,2023-09-17,40,İstanbulspor,0,5,Basaksehir FK,2,23/24,1109,139,True
330,tr1,Week 5,2023-09-17,12,Alanyaspor,3,9,Kasimpasa,3,23/24,327,252,True
331,tr1,Week 5,2023-09-17,4,Trabzonspor,3,3,Besiktas JK,0,23/24,117,65,True
332,tr1,Week 5,2023-09-18,39,Fatih Karagümrük,0,16,Hatayspor,0,23/24,1068,438,True
333,tr1,Week 5,2023-09-18,14,Sivasspor,1,38,Ankaragücü,3,23/24,391,1026,True
334,tr1,Week 6,2023-09-22,17,Gaziantep FK,2,40,İstanbulspor,0,23/24,468,1109,True
335,tr1,Week 6,2023-09-23,6,Caykur Rizespor,1,14,Sivasspor,1,23/24,162,391,True
336,tr1,Week 6,2023-09-23,52,Pendikspor,1,39,Fatih Karagümrük,1,23/24,1417,1068,True
337,tr1,Week 6,2023-09-23,11,Antalyaspor,2,10,Samsunspor,0,23/24,310,272,True
338,tr1,Week 6,2023-09-23,5,Basaksehir FK,1,1,Galatasaray,2,23/24,139,14,True
339,tr1,Week 6,2023-09-24,3,Besiktas JK,2,15,Kayserispor,1,23/24,65,407,True
340,tr1,Week 6,2023-09-24,38,Ankaragücü,1,13,Konyaspor,1,23/24,1026,368,True
341,tr1,Week 6,2023-09-24,12,Alanyaspor,0,2,Fenerbahce,1,23/24,327,31,True
342,tr1,Week 6,2023-09-24,9,Kasimpasa,2,19,Adana Demirspor,1,23/24,252,515,True
343,tr1,Week 6,2023-09-25,16,Hatayspor,3,4,Trabzonspor,2,23/24,438,117,True
344,tr1,Week 7,2023-09-28,2,Fenerbahce,,6,Caykur Rizespor,,23/24,31,162,False
345,tr1,Week 7,2023-09-29,10,Samsunspor,1,17,Gaziantep FK,2,23/24,272,468,True
346,tr1,Week 7,2023-09-30,14,Sivasspor,0,16,Hatayspor,0,23/24,391,438,True
347,tr1,Week 7,2023-09-30,40,İstanbulspor,1,11,Antalyaspor,2,23/24,1109,310,True
348,tr1,Week 7,2023-09-30,4,Trabzonspor,2,52,Pendikspor,1,23/24,117,1417,True
349,tr1,Week 7,2023-09-30,1,Galatasaray,2,38,Ankaragücü,1,23/24,14,1026,True
350,tr1,Week 7,2023-10-01,39,Fatih Karagümrük,2,9,Kasimpasa,3,23/24,1068,252,True
351,tr1,Week 7,2023-10-01,2,Fenerbahce,5,6,Caykur Rizespor,0,23/24,31,162,True
352,tr1,Week 7,2023-10-01,19,Adana Demirspor,4,12,Alanyaspor,0,23/24,515,327,True
353,tr1,Week 7,2023-10-01,13,Konyaspor,0,3,Besiktas JK,2,23/24,368,65,True
354,tr1,Week 7,2023-10-02,15,Kayserispor,0,5,Basaksehir FK,0,23/24,407,139,True
355,tr1,Week 8,2023-10-06,19,Adana Demirspor,1,4,Trabzonspor,0,23/24,515,117,True
356,tr1,Week 8,2023-10-06,12,Alanyaspor,2,39,Fatih Karagümrük,1,23/24,327,1068,True
357,tr1,Week 8,2023-10-07,52,Pendikspor,2,14,Sivasspor,3,23/24,1417,391,True
358,tr1,Week 8,2023-10-07,38,Ankaragücü,3,15,Kayserispor,0,23/24,1026,407,True
359,tr1,Week 8,2023-10-07,11,Antalyaspor,0,1,Galatasaray,2,23/24,310,14,True
360,tr1,Week 8,2023-10-07,5,Basaksehir FK,2,17,Gaziantep FK,0,23/24,139,468,True
361,tr1,Week 8,2023-10-08,6,Caykur Rizespor,1,10,Samsunspor,0,23/24,162,272,True
362,tr1,Week 8,2023-10-08,3,Besiktas JK,2,40,İstanbulspor,0,23/24,65,1109,True
363,tr1,Week 8,2023-10-08,16,Hatayspor,3,13,Konyaspor,1,23/24,438,368,True
364,tr1,Week 8,2023-10-08,9,Kasimpasa,0,2,Fenerbahce,2,23/24,252,31,True
365,tr1,Week 9,2023-10-21,15,Kayserispor,3,6,Caykur Rizespor,1,23/24,407,162,True
366,tr1,Week 9,2023-10-21,17,Gaziantep FK,1,11,Antalyaspor,0,23/24,468,310,True
367,tr1,Week 9,2023-10-21,13,Konyaspor,1,52,Pendikspor,2,23/24,368,1417,True
368,tr1,Week 9,2023-10-21,1,Galatasaray,2,3,Besiktas JK,1,23/24,14,65,True
369,tr1,Week 9,2023-10-22,14,Sivasspor,0,9,Kasimpasa,1,23/24,391,252,True
370,tr1,Week 9,2023-10-22,40,İstanbulspor,2,38,Ankaragücü,1,23/24,1109,1026,True
371,tr1,Week 9,2023-10-22,2,Fenerbahce,4,16,Hatayspor,2,23/24,31,438,True
372,tr1,Week 9,2023-10-22,10,Samsunspor,0,5,Basaksehir FK,0,23/24,272,139,True
373,tr1,Week 9,2023-10-23,39,Fatih Karagümrük,2,19,Adana Demirspor,0,23/24,1068,515,True
374,tr1,Week 9,2023-10-23,4,Trabzonspor,1,12,Alanyaspor,0,23/24,117,327,True
375,tr1,Week 10,2023-10-27,16,Hatayspor,1,15,Kayserispor,2,23/24,438,407,True
376,tr1,Week 10,2023-10-27,9,Kasimpasa,3,40,İstanbulspor,1,23/24,252,1109,True
377,tr1,Week 10,2023-10-28,12,Alanyaspor,1,14,Sivasspor,2,23/24,327,391,True
378,tr1,Week 10,2023-10-28,19,Adana Demirspor,3,13,Konyaspor,0,23/24,515,368,True
379,tr1,Week 10,2023-10-28,6,Caykur Rizespor,0,1,Galatasaray,1,23/24,162,14,True
380,tr1,Week 10,2023-10-29,39,Fatih Karagümrük,0,4,Trabzonspor,0,23/24,1068,117,True
381,tr1,Week 10,2023-10-29,11,Antalyaspor,1,5,Basaksehir FK,0,23/24,310,139,True
382,tr1,Week 10,2023-10-29,38,Ankaragücü,2,10,Samsunspor,0,23/24,1026,272,True
383,tr1,Week 10,2023-10-29,52,Pendikspor,0,2,Fenerbahce,5,23/24,1417,31,True
384,tr1,Week 10,2023-10-30,3,Besiktas JK,2,17,Gaziantep FK,0,23/24,65,468,True
385,tr1,Week 11,2023-11-03,1,Galatasaray,2,9,Kasimpasa,1,23/24,14,252,True
386,tr1,Week 11,2023-11-04,40,İstanbulspor,2,52,Pendikspor,4,23/24,1109,1417,True
387,tr1,Week 11,2023-11-04,10,Samsunspor,2,16,Hatayspor,1,23/24,272,438,True
388,tr1,Week 11,2023-11-04,2,Fenerbahce,2,4,Trabzonspor,3,23/24,31,117,True
389,tr1,Week 11,2023-11-05,14,Sivasspor,1,19,Adana Demirspor,1,23/24,391,515,True
390,tr1,Week 11,2023-11-05,5,Basaksehir FK,3,38,Ankaragücü,3,23/24,139,1026,True
391,tr1,Week 11,2023-11-05,13,Konyaspor,1,39,Fatih Karagümrük,1,23/24,368,1068,True
392,tr1,Week 11,2023-11-05,11,Antalyaspor,3,3,Besiktas JK,2,23/24,310,65,True
393,tr1,Week 11,2023-11-06,17,Gaziantep FK,2,6,Caykur Rizespor,0,23/24,468,162,True
394,tr1,Week 11,2023-11-06,15,Kayserispor,1,12,Alanyaspor,0,23/24,407,327,True
395,tr1,Week 12,2023-11-10,38,Ankaragücü,0,11,Antalyaspor,4,23/24,1026,310,True
396,tr1,Week 12,2023-11-10,4,Trabzonspor,2,13,Konyaspor,1,23/24,117,368,True
397,tr1,Week 12,2023-11-11,9,Kasimpasa,3,15,Kayserispor,4,23/24,252,407,True
398,tr1,Week 12,2023-11-11,12,Alanyaspor,0,17,Gaziantep FK,3,23/24,327,468,True
399,tr1,Week 12,2023-11-11,39,Fatih Karagümrük,3,14,Sivasspor,0,23/24,1068,391,True
400,tr1,Week 12,2023-11-11,16,Hatayspor,2,1,Galatasaray,1,23/24,438,14,True
401,tr1,Week 12,2023-11-12,52,Pendikspor,1,10,Samsunspor,0,23/24,1417,272,True
402,tr1,Week 12,2023-11-12,3,Besiktas JK,1,5,Basaksehir FK,0,23/24,65,139,True
403,tr1,Week 12,2023-11-12,6,Caykur Rizespor,1,40,İstanbulspor,0,23/24,162,1109,True
404,tr1,Week 12,2023-11-12,19,Adana Demirspor,0,2,Fenerbahce,0,23/24,515,31,True
405,tr1,Week 13,2023-11-25,40,İstanbulspor,2,16,Hatayspor,1,23/24,1109,438,True
406,tr1,Week 13,2023-11-25,17,Gaziantep FK,0,38,Ankaragücü,1,23/24,468,1026,True
407,tr1,Week 13,2023-11-25,13,Konyaspor,2,9,Kasimpasa,0,23/24,368,252,True
408,tr1,Week 13,2023-11-25,1,Galatasaray,4,12,Alanyaspor,0,23/24,14,327,True
409,tr1,Week 13,2023-11-26,15,Kayserispor,1,19,Adana Demirspor,1,23/24,407,515,True
410,tr1,Week 13,2023-11-26,11,Antalyaspor,0,6,Caykur Rizespor,0,23/24,310,162,True
411,tr1,Week 13,2023-11-26,10,Samsunspor,1,3,Besiktas JK,2,23/24,272,65,True
412,tr1,Week 13,2023-11-26,2,Fenerbahce,2,39,Fatih Karagümrük,1,23/24,31,1068,True
413,tr1,Week 13,2023-11-27,5,Basaksehir FK,4,52,Pendikspor,1,23/24,139,1417,True
414,tr1,Week 13,2023-11-27,14,Sivasspor,3,4,Trabzonspor,3,23/24,391,117,True
415,tr1,Week 14,2023-12-01,39,Fatih Karagümrük,3,40,İstanbulspor,0,23/24,1068,1109,True
416,tr1,Week 14,2023-12-01,16,Hatayspor,3,11,Antalyaspor,3,23/24,438,310,True
417,tr1,Week 14,2023-12-02,12,Alanyaspor,2,13,Konyaspor,2,23/24,327,368,True
418,tr1,Week 14,2023-12-02,6,Caykur Rizespor,3,5,Basaksehir FK,2,23/24,162,139,True
419,tr1,Week 14,2023-12-02,19,Adana Demirspor,2,10,Samsunspor,3,23/24,515,272,True
420,tr1,Week 14,2023-12-02,52,Pendikspor,0,1,Galatasaray,2,23/24,1417,14,True
421,tr1,Week 14,2023-12-03,9,Kasimpasa,4,17,Gaziantep FK,2,23/24,252,468,True
422,tr1,Week 14,2023-12-03,4,Trabzonspor,0,15,Kayserispor,1,23/24,117,407,True
423,tr1,Week 14,2023-12-03,38,Ankaragücü,1,3,Besiktas JK,1,23/24,1026,65,True
424,tr1,Week 14,2023-12-04,2,Fenerbahce,4,14,Sivasspor,1,23/24,31,391,True
425,tr1,Week 15,2023-12-08,1,Galatasaray,3,19,Adana Demirspor,1,23/24,14,515,True
426,tr1,Week 15,2023-12-09,11,Antalyaspor,2,39,Fatih Karagümrük,1,23/24,310,1068,True
427,tr1,Week 15,2023-12-09,10,Samsunspor,4,9,Kasimpasa,2,23/24,272,252,True
428,tr1,Week 15,2023-12-09,3,Besiktas JK,1,2,Fenerbahce,3,23/24,65,31,True
429,tr1,Week 15,2023-12-10,40,İstanbulspor,0,12,Alanyaspor,1,23/24,1109,327,True
430,tr1,Week 15,2023-12-10,5,Basaksehir FK,1,16,Hatayspor,0,23/24,139,438,True
431,tr1,Week 15,2023-12-10,15,Kayserispor,2,52,Pendikspor,0,23/24,407,1417,True
432,tr1,Week 15,2023-12-10,17,Gaziantep FK,1,4,Trabzonspor,3,23/24,468,117,True
433,tr1,Week 15,2023-12-11,13,Konyaspor,0,14,Sivasspor,1,23/24,368,391,True
434,tr1,Week 15,2023-12-11,38,Ankaragücü,1,6,Caykur Rizespor,1,23/24,1026,162,True
435,tr1,Week 16,2024-01-09,12,Alanyaspor,1,38,Ankaragücü,1,23/24,327,1026,True
436,tr1,Week 16,2024-01-09,52,Pendikspor,0,11,Antalyaspor,1,23/24,1417,310,True
437,tr1,Week 16,2024-01-09,6,Caykur Rizespor,0,3,Besiktas JK,4,23/24,162,65,True
438,tr1,Week 16,2024-01-09,9,Kasimpasa,0,5,Basaksehir FK,3,23/24,252,139,True
439,tr1,Week 16,2024-01-10,39,Fatih Karagümrük,4,15,Kayserispor,1,23/24,1068,407,True
440,tr1,Week 16,2024-01-10,16,Hatayspor,0,17,Gaziantep FK,0,23/24,438,468,True
441,tr1,Week 16,2024-01-10,19,Adana Demirspor,2,40,İstanbulspor,2,23/24,515,1109,True
442,tr1,Week 16,2024-01-10,2,Fenerbahce,7,13,Konyaspor,1,23/24,31,368,True
443,tr1,Week 16,2024-01-11,14,Sivasspor,1,1,Galatasaray,1,23/24,391,14,True
444,tr1,Week 16,2024-01-11,4,Trabzonspor,2,10,Samsunspor,1,23/24,117,272,True
445,tr1,Week 17,2023-12-19,5,Basaksehir FK,3,14,Sivasspor,1,23/24,139,391,True
446,tr1,Week 17,2023-12-19,17,Gaziantep FK,2,19,Adana Demirspor,2,23/24,468,515,True
447,tr1,Week 17,2023-12-19,40,İstanbulspor,1,4,Trabzonspor,2,23/24,1109,117,True
448,tr1,Week 17,2023-12-20,15,Kayserispor,3,2,Fenerbahce,4,23/24,407,31,True
449,tr1,Week 17,2023-12-20,11,Antalyaspor,0,9,Kasimpasa,0,23/24,310,252,True
450,tr1,Week 17,2023-12-20,1,Galatasaray,1,39,Fatih Karagümrük,0,23/24,14,1068,True
451,tr1,Week 17,2023-12-21,6,Caykur Rizespor,5,52,Pendikspor,1,23/24,162,1417,True
452,tr1,Week 17,2023-12-21,10,Samsunspor,1,13,Konyaspor,1,23/24,272,368,True
453,tr1,Week 17,2023-12-21,3,Besiktas JK,1,12,Alanyaspor,3,23/24,65,327,True
454,tr1,Week 17,2023-12-21,38,Ankaragücü,0,16,Hatayspor,0,23/24,1026,438,True
455,tr1,Week 18,2023-12-23,14,Sivasspor,1,40,İstanbulspor,0,23/24,391,1109,True
456,tr1,Week 18,2023-12-23,39,Fatih Karagümrük,0,17,Gaziantep FK,3,23/24,1068,468,True
457,tr1,Week 18,2023-12-23,4,Trabzonspor,1,5,Basaksehir FK,1,23/24,117,139,True
458,tr1,Week 18,2023-12-24,13,Konyaspor,2,15,Kayserispor,0,23/24,368,407,True
459,tr1,Week 18,2023-12-24,19,Adana Demirspor,2,11,Antalyaspor,1,23/24,515,310,True
460,tr1,Week 18,2023-12-24,2,Fenerbahce,0,1,Galatasaray,0,23/24,31,14,True
461,tr1,Week 18,2023-12-25,12,Alanyaspor,3,10,Samsunspor,1,23/24,327,272,True
462,tr1,Week 18,2023-12-25,9,Kasimpasa,2,6,Caykur Rizespor,2,23/24,252,162,True
463,tr1,Week 18,2023-12-25,16,Hatayspor,1,3,Besiktas JK,2,23/24,438,65,True
464,tr1,Week 18,2023-12-25,52,Pendikspor,1,38,Ankaragücü,1,23/24,1417,1026,True
465,tr1,Week 19,2024-01-05,17,Gaziantep FK,2,52,Pendikspor,2,23/24,468,1417,True
466,tr1,Week 19,2024-01-05,11,Antalyaspor,0,12,Alanyaspor,0,23/24,310,327,True
467,tr1,Week 19,2024-01-05,3,Besiktas JK,1,9,Kasimpasa,3,23/24,65,252,True
468,tr1,Week 19,2024-01-06,6,Caykur Rizespor,2,16,Hatayspor,0,23/24,162,438,True
469,tr1,Week 19,2024-01-06,5,Basaksehir FK,0,19,Adana Demirspor,0,23/24,139,515,True
470,tr1,Week 19,2024-01-06,38,Ankaragücü,0,4,Trabzonspor,1,23/24,1026,117,True
471,tr1,Week 19,2024-01-06,10,Samsunspor,1,39,Fatih Karagümrük,0,23/24,272,1068,True
472,tr1,Week 19,2024-01-07,15,Kayserispor,1,14,Sivasspor,3,23/24,407,391,True
473,tr1,Week 19,2024-01-07,40,İstanbulspor,1,2,Fenerbahce,5,23/24,1109,31,True
474,tr1,Week 19,2024-01-07,1,Galatasaray,3,13,Konyaspor,0,23/24,14,368,True
475,tr1,Week 20,2024-01-13,16,Hatayspor,1,52,Pendikspor,1,23/24,438,1417,True
476,tr1,Week 20,2024-01-13,38,Ankaragücü,3,9,Kasimpasa,1,23/24,1026,252,True
477,tr1,Week 20,2024-01-13,5,Basaksehir FK,3,12,Alanyaspor,2,23/24,139,327,True
478,tr1,Week 20,2024-01-13,3,Besiktas JK,3,39,Fatih Karagümrük,0,23/24,65,1068,True
479,tr1,Week 20,2024-01-13,6,Caykur Rizespor,1,19,Adana Demirspor,0,23/24,162,515,True
480,tr1,Week 20,2024-01-14,40,İstanbulspor,0,13,Konyaspor,0,23/24,1109,368,True
481,tr1,Week 20,2024-01-14,11,Antalyaspor,1,4,Trabzonspor,1,23/24,310,117,True
482,tr1,Week 20,2024-01-14,10,Samsunspor,2,14,Sivasspor,0,23/24,272,391,True
483,tr1,Week 20,2024-01-14,17,Gaziantep FK,0,2,Fenerbahce,1,23/24,468,31,True
484,tr1,Week 20,2024-01-15,1,Galatasaray,2,15,Kayserispor,1,23/24,14,407,True
485,tr1,Week 21,2024-01-20,9,Kasimpasa,3,16,Hatayspor,0,23/24,252,438,True
486,tr1,Week 21,2024-01-20,12,Alanyaspor,2,6,Caykur Rizespor,1,23/24,327,162,True
487,tr1,Week 21,2024-01-20,39,Fatih Karagümrük,1,5,Basaksehir FK,1,23/24,1068,139,True
488,tr1,Week 21,2024-01-20,52,Pendikspor,4,3,Besiktas JK,0,23/24,1417,65,True
489,tr1,Week 21,2024-01-20,19,Adana Demirspor,1,38,Ankaragücü,1,23/24,515,1026,True
490,tr1,Week 21,2024-01-21,14,Sivasspor,2,17,Gaziantep FK,2,23/24,391,468,True
491,tr1,Week 21,2024-01-21,2,Fenerbahce,1,10,Samsunspor,1,23/24,31,272,True
492,tr1,Week 21,2024-01-21,13,Konyaspor,1,11,Antalyaspor,1,23/24,368,310,True
493,tr1,Week 21,2024-01-21,4,Trabzonspor,1,1,Galatasaray,5,23/24,117,14,True
494,tr1,Week 21,2024-01-22,15,Kayserispor,0,40,İstanbulspor,1,23/24,407,1109,True
495,tr1,Week 22,2024-01-23,16,Hatayspor,1,12,Alanyaspor,1,23/24,438,327,True
496,tr1,Week 22,2024-01-23,3,Besiktas JK,0,19,Adana Demirspor,0,23/24,65,515,True
497,tr1,Week 22,2024-01-23,52,Pendikspor,3,9,Kasimpasa,2,23/24,1417,252,True
498,tr1,Week 22,2024-01-24,17,Gaziantep FK,1,13,Konyaspor,1,23/24,468,368,True
499,tr1,Week 22,2024-01-24,38,Ankaragücü,2,39,Fatih Karagümrük,0,23/24,1026,1068,True
500,tr1,Week 22,2024-01-24,11,Antalyaspor,2,14,Sivasspor,1,23/24,310,391,True
501,tr1,Week 22,2024-01-24,5,Basaksehir FK,0,2,Fenerbahce,1,23/24,139,31,True
502,tr1,Week 22,2024-01-25,10,Samsunspor,2,15,Kayserispor,0,23/24,272,407,True
503,tr1,Week 22,2024-01-25,6,Caykur Rizespor,1,4,Trabzonspor,0,23/24,162,117,True
504,tr1,Week 22,2024-01-25,1,Galatasaray,3,40,İstanbulspor,1,23/24,14,1109,True
505,tr1,Week 23,2024-01-27,12,Alanyaspor,1,52,Pendikspor,1,23/24,327,1417,True
506,tr1,Week 23,2024-01-27,19,Adana Demirspor,0,16,Hatayspor,1,23/24,515,438,True
507,tr1,Week 23,2024-01-28,13,Konyaspor,2,5,Basaksehir FK,3,23/24,368,139,True
508,tr1,Week 23,2024-01-28,39,Fatih Karagümrük,4,6,Caykur Rizespor,0,23/24,1068,162,True
509,tr1,Week 23,2024-01-28,14,Sivasspor,1,3,Besiktas JK,0,23/24,391,65,True
510,tr1,Week 23,2024-01-28,2,Fenerbahce,2,38,Ankaragücü,1,23/24,31,1026,True
511,tr1,Week 23,2024-01-29,40,İstanbulspor,1,10,Samsunspor,1,23/24,1109,272,True
512,tr1,Week 23,2024-01-29,15,Kayserispor,1,11,Antalyaspor,1,23/24,407,310,True
513,tr1,Week 23,2024-01-29,1,Galatasaray,2,17,Gaziantep FK,1,23/24,14,468,True
514,tr1,Week 23,2024-01-29,4,Trabzonspor,2,9,Kasimpasa,3,23/24,117,252,True
515,tr1,Week 24,2024-02-02,16,Hatayspor,3,39,Fatih Karagümrük,1,23/24,438,1068,True
516,tr1,Week 24,2024-02-02,38,Ankaragücü,0,14,Sivasspor,0,23/24,1026,391,True
517,tr1,Week 24,2024-02-02,10,Samsunspor,0,1,Galatasaray,2,23/24,272,14,True
518,tr1,Week 24,2024-02-03,6,Caykur Rizespor,0,13,Konyaspor,0,23/24,162,368,True
519,tr1,Week 24,2024-02-03,5,Basaksehir FK,2,40,İstanbulspor,0,23/24,139,1109,True
520,tr1,Week 24,2024-02-03,11,Antalyaspor,0,2,Fenerbahce,2,23/24,310,31,True
521,tr1,Week 24,2024-02-03,17,Gaziantep FK,1,15,Kayserispor,1,23/24,468,407,True
522,tr1,Week 24,2024-02-04,52,Pendikspor,2,19,Adana Demirspor,1,23/24,1417,515,True
523,tr1,Week 24,2024-02-04,9,Kasimpasa,2,12,Alanyaspor,1,23/24,252,327,True
524,tr1,Week 24,2024-02-04,3,Besiktas JK,2,4,Trabzonspor,0,23/24,65,117,True
525,tr1,Week 25,2024-02-09,19,Adana Demirspor,1,9,Kasimpasa,3,23/24,515,252,True
526,tr1,Week 25,2024-02-10,39,Fatih Karagümrük,2,52,Pendikspor,0,23/24,1068,1417,True
527,tr1,Week 25,2024-02-10,1,Galatasaray,2,5,Basaksehir FK,0,23/24,14,139,True
528,tr1,Week 25,2024-02-11,14,Sivasspor,1,6,Caykur Rizespor,0,23/24,391,162,True
529,tr1,Week 25,2024-02-11,40,İstanbulspor,1,17,Gaziantep FK,3,23/24,1109,468,True
