player_id,footballer_id,footballer_name,Total played,Started,Minutes per game,Total minutes played,Team of the week,Goals conceded per game,Penalties saved,Saves per game,Succ. runs out per game,Goals conceded,Conceded from inside box,Conceded from outside box,Saves made,Goals prevented,Saves from inside box,Saves from outside box,Saves caught,Saves parried,Goals,Scoring frequency,Goals per game,Shots per game,Shots on target per game,Big chances missed,Goal conversion,Penalty goals,Penalty conversion,Free kick goals,Free kick conversion,Goals from inside the box,Goals from outside the box,Headed goals,Left foot goals,Right foot goals,Penalty won,Assists,Expected Assists (xA),Touches per game,Big chances created,Key passes per game,Accurate per game,Acc. own half,Acc. opposition half,Acc. long balls,Acc. chipped passes,Acc. crosses,Clean sheets,Interceptions per game,Tackles per game,Possession won (final third),Balls recovered per game,Dribbled past per game,Clearances per game,Errors leading to shot,Errors leading to goal,Penalties committed,Succ. dribbles,Total duels won,Ground duels won,Aerial duels won,Possession lost,Fouls,Was fouled,Offsides,Goal kicks per game,Yellow,Yellow-Red,Red cards,Average Sofascore Rating
817,817,Miguel Muñoz,22,21,78,1716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1716min,0,0.8,0.2,0,6%,0,0%,0,0%,01-May,0/13,0,0,1,0,0,0,44.2,0,0.6,27.8 (80%),11.4 (86%),16.6 (76%),2.4 (54%),2.1 (52%),0.1 (33%),0,0.5,1,0.3,3.2,1.3,0.6,2,0,0,0.4 (67%),2.6 (40%),2.2 (42%),0.4 (32%),9,1,0.9,0,0,6,0,1,6.76
818,818,Jakub Lewicki,6,4,48,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0min,0,0.8,0,1,0%,0,0%,0,0%,0/2,0/3,0,0,0,0,0,0,28.2,0,0.7,12.8 (77%),5.5 (80%),7.7 (65%),0.2 (25%),0.0 (0%),0.3 (17%),0,0.7,0.7,0.2,1.7,0.3,1.3,0,0,0,0.2 (20%),2.2 (43%),1.5 (45%),0.7 (40%),7.8,0.7,0.7,0,0,0,0,0,6.74
819,819,Igor Drapinski,22,16,67,1471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0min,0,0.2,0,0,0%,0,0%,0,0%,0/3,0/1,0,0,0,0,0,0,45.6,0,0.5,23.7 (78%),11.3 (81%),12.9 (68%),1.2 (40%),1.2 (62%),0.5 (20%),3,1,0.9,0.1,3.1,0.4,2.3,0,0,1,0.1 (29%),2.8 (44%),1.3 (36%),1.5 (52%),10.8,1.3,0.4,0,0,4,0,0,6.75
820,820,Arkadiusz Pyrka,18,18,90,1620,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1620min,0.1,0.6,0.2,0,10%,0,0%,0,0%,01-Jun,0/4,0,0,1,0,0,0,68.7,0,1.3,38.9 (83%),15.8 (87%),24.2 (77%),1.3 (45%),1.3 (47%),1.1 (38%),6,0.6,1.3,0.1,5.1,0.5,2.4,0,0,0,1.4 (63%),4.3 (57%),3.4 (60%),0.9 (48%),13.1,0.5,0.8,0,0,1,0,0,7.14
821,821,Tomasz Mokwa,6,0,18,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0min,0,0.2,0,0,0%,0,0%,0,0%,0/1,0,0,0,0,0,0,0,14.7,0,0.3,9.3 (84%),3.5 (88%),5.8 (80%),0.8 (71%),0.5 (60%),0.0 (0%),0,0,0,0,0.8,0,0.2,0,0,0,0.0 (0%),0.2 (14%),0.0 (0%),0.2 (25%),3,0.5,0,0,0,0,0,0,6.75
822,822,Piotr Liszewski,2,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0min,0,0,0,0,0%,0,0%,0,0%,0,0,0,0,0,0,0,0,5,0,0,3.0 (75%),1.0 (100%),2.0 (67%),0.0 (0%),0.0 (0%),0.0 (0%),0,0,0.5,0,0.5,0,0,0,0,0,0.0 (0%),0.5 (50%),0.5 (100%),0.0 (0%),1,0,0,0,0,0,0,0,6.5
823,823,Patryk Dziczek,17,16,85,1442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0min,0,1.1,0.2,3,0%,0,0,0,0%,0/8,0/10,0,0,0,0,0,0,72.5,2,0.9,42.9 (81%),16.8 (87%),26.6 (76%),3.7 (53%),3.4 (59%),0.4 (39%),0,1.2,1.6,0.2,5.4,0.5,2.7,0,0,0,0.5 (64%),4.5 (49%),2.7 (46%),1.8 (55%),15.5,1.9,0.6,0,0,6,0,0,7.13
824,824,Grzegorz Tomasiewicz,23,20,78,1800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0min,0,1.1,0.1,0,0%,0,0%,0,0%,0/7,0/18,0,0,0,0,1,0,51,1,0.7,34.7 (86%),14.2 (95%),20.6 (80%),2.0 (60%),2.1 (54%),0.2 (27%),0,0.7,0.9,0.7,4.5,0.7,1.4,1,0,0,0.3 (64%),3.2 (53%),2.9 (65%),0.3 (19%),7.8,0.3,1.7,0,0,2,0,0,6.97
825,825,Oskar Lesniak,5,3,40,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0min,0,0.6,0,0,0%,0,0%,0,0%,0/2,0/1,0,0,0,0,0,0,22,1,0.4,12.8 (82%),5.4 (90%),7.4 (69%),0.6 (50%),0.6 (33%),0.0 (0%),0,0,1,0,2.2,0.8,0.8,0,0,0,0.4 (50%),1.8 (41%),1.8 (47%),0.0 (0%),5.2,0.6,0.4,0,0,1,0,0,6.7
826,826,Milosz Szczepanski,23,11,47,1079,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,540min,0.1,0.9,0.3,0,10%,0,0%,0,0%,02-Dec,0/8,0,1,1,0,1,0,29.8,2,0.7,18.7 (89%),4.9 (94%),14.2 (83%),0.5 (69%),0.3 (44%),0.4 (30%),0,0.3,0.4,0.7,2.3,0.3,0.3,0,0,0,0.5 (86%),2.7 (55%),2.7 (66%),0.0 (5%),4.6,0.4,1.7,0.1,0,0,0,0,7.01
827,827,Michal Chrapek,25,25,79,1979,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,495min,0.2,1.5,0.5,1,11%,0,0,0/5,0%,Apr-17,0/20,0,1,3,0,2,0,54,5,1.7,30.6 (79%),9.0 (83%),22.8 (71%),1.2 (53%),1.6 (47%),1.2 (31%),0,0.5,1.1,0.6,3.3,0.5,0.8,0,0,0,0.3 (44%),3.6 (46%),2.8 (50%),0.8 (36%),13.8,1.2,1.4,0.3,0,3,0,0,7.11
828,828,Tihomir Kostadinov,18,8,44,795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,795min,0.1,0.4,0.2,0,13%,0,0%,0,0%,01-Apr,0/4,0,0,1,0,0,0,28.8,2,0.3,16.8 (83%),7.1 (86%),9.7 (78%),0.4 (32%),0.8 (64%),0.0 (0%),0,0.8,0.7,0.3,3,0.4,1.3,0,0,1,0.0 (0%),2.4 (42%),1.6 (45%),0.8 (38%),5.5,1.1,0.9,0,0,5,0,0,6.77
829,829,Szczepan Mucha,1,1,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,830,Filip Karbowy,2,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0min,0,0,0,0,0%,0,0%,0,0%,0,0,0,0,0,0,0,0,4,0,0,2.0 (100%),0.0 (0%),2.0 (100%),0.0 (0%),0.0 (0%),0.0 (0%),0,0,0,0,0.5,0.5,0.5,0,0,0,0.0 (0%),0.0 (0%),0.0 (0%),0.0 (0%),0,0.5,0,0,0,1,0,0,6.45
831,831,Jorge Félix,18,14,72,1300,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,186min,0.4,2.2,0.7,5,18%,0,0,0,0%,Jul-36,0/4,0,0,7,0,1,0,43.5,3,0.9,23.6 (81%),8.3 (89%),15.3 (77%),0.4 (58%),0.5 (56%),0.1 (20%),0,0.4,1.1,0.6,2.9,0.8,1.1,0,0,0,0.9 (68%),6.0 (51%),3.4 (55%),2.6 (46%),8.9,0.7,1.5,0.2,0,1,0,0,7.38
832,832,Damian Kadzior,21,10,47,989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,989min,0,1,0.2,2,5%,0,0%,0/3,0%,0/9,Jan-13,0,1,0,1,1,0,25.4,4,0.9,11.6 (82%),2.4 (75%),10.0 (69%),0.4 (44%),0.1 (17%),0.9 (24%),0,0.3,0.7,0.4,1.7,0.3,0.4,0,0,0,0.5 (67%),3.1 (55%),2.6 (64%),0.5 (30%),7,0.5,1.5,0.2,0,3,0,1,6.88
833,833,Andreas Katsantonis,12,7,46,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,557min,0.1,0.6,0.3,1,14%,0,0%,0/1,0%,01-May,0/2,0,0,1,1,0,0,20.2,1,0.5,7.2 (61%),2.3 (68%),4.9 (57%),0.3 (60%),0.2 (33%),0.0 (0%),0,0.3,0.8,0.3,1.4,0,0.5,0,0,0,0.3 (38%),3.6 (45%),1.4 (43%),2.2 (46%),7.2,1,0.6,0.3,0,3,0,0,6.98
834,834,Maciej Rosolek,23,16,63,1458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,486min,0.1,1.3,0.4,3,10%,0,0%,0,0%,Mar-23,0/6,0,0,3,0,1,0,24.8,1,0.5,8.8 (66%),2.8 (77%),6.2 (58%),0.1 (38%),0.4 (56%),0.2 (23%),0,0.3,0.8,0.5,1.7,0.5,1,0,0,0,0.2 (38%),4.0 (39%),1.8 (42%),2.2 (36%),8.3,0.9,0.9,0.3,0,1,0,0,6.76
835,835,Fabian Piasecki,16,8,47,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,755min,0.1,1.6,0.5,2,4%,0,0%,0,0%,Jan-19,0/6,1,0,0,0,0,0,20.1,1,0.7,6.8 (63%),1.8 (78%),5.1 (58%),0.2 (38%),0.2 (50%),0.1 (25%),0,0.1,0.2,0.1,1.7,0.1,0.3,1,0,0,0.6 (48%),3.3 (39%),1.4 (35%),1.9 (42%),7.6,1.2,0.8,0.5,0,2,0,0,6.81
836,836,Rafal Gikiewicz,25,25,90,2250,0,1.6,0/6,2.8 (64%),0.4 (100%),39,38,1,70,0,47,22,1,15,0,0min,0,0,0,0,0%,0,0%,0,0%,0,0,0,0,0,0,0,0,48.3,0,0,32.8 (83%),30.5 (91%),2.3 (37%),5.7 (47%),3.7 (61%),0.0 (0%),4,0,0.1,0,7.9,0,0.8,0,1,0,0.0 (0%),0.3 (88%),0.1 (75%),0.2 (100%),7.1,0,0.1,0,5.4,2,0,0,7
837,837,Mikolaj Bieganski,1,1,90,90,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
838,838,Jan Krzywanski,1,1,120,120,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,839,Kreshnik Hajrizi,7,7,87,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,608min,0.1,0.4,0.3,0,33%,0,0%,0,0%,01-Mar,0,1,0,0,0,0,0,49,0,0,26.1 (81%),17.0 (89%),9.1 (69%),3.7 (57%),1.3 (53%),0.0 (0%),0,1.6,2,0.1,3.1,1.3,5.4,0,0,0,0.0 (0%),5.9 (63%),3.7 (62%),2.1 (65%),7,0.9,1.7,0,0,2,0,0,6.93
840,840,Mateusz Zyro,25,25,89,2229,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2229min,0,0.4,0.2,1,9%,0,0%,0,0%,01-Jul,0/4,0,0,1,0,0,0,65.4,1,0.2,46.0 (85%),34.4 (94%),11.7 (66%),3.7 (40%),3.5 (55%),0.0 (11%),4,1,1.1,0,2.6,0.3,4.5,0,0,1,0.0 (100%),3.1 (57%),1.3 (62%),1.8 (54%),8.8,0.6,0.2,0.1,0,2,1,1,6.96
841,841,Juan Ibiza,20,20,90,1800,0,0.8,0,2.3 (75%),0,15,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6 (80%),0,0,6.2 (55%),0,0.0 (0%),9,0,0,0,5.8,0.1,0.7,5,0,0,0.0 (0%),0.7 (93%),0,0.5 (100%),0,0,0.4,0,5,0,0,0,7.06
842,842,Luís Silva,18,12,62,1122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0min,0,0.4,0.2,0,0%,0,0%,0,0%,0/5,0/2,0,0,0,0,1,0,47.6,0,0.2,29.5 (82%),19.6 (92%),9.9 (66%),1.6 (36%),1.3 (39%),0.0 (0%),1,0.7,0.7,0.1,1.8,0.2,3.9,0,0,1,0.3 (50%),2.6 (52%),1.2 (53%),1.4 (52%),8.4,0.4,0.1,0.1,0,2,0,0,6.72
843,843,Pawel Kwiatkowski,3,3,71,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0min,0,0.7,0,0,0%,0,0%,0/1,0%,0/1,0/1,0,0,0,0,0,0,44.3,0,0.3,18.3 (73%),13.0 (75%),5.7 (65%),1.7 (56%),1.7 (63%),0.3 (33%),0,1,2.7,0.3,3.7,1,3,0,1,0,1.0 (60%),5.0 (48%),4.3 (57%),0.7 (25%),11.7,1,0.7,0,0,0,1,1,6.1
844,844,Samuel Kozlovský,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0min,0,0,0,0,0%,0,0%,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.0 (0%),0.0 (0%),0.0 (0%),0.0 (0%),0.0 (0%),0.0 (0%),0,0,0,0,0,0,0,0,0,0,0.0 (0%),0.0 (0%),0.0 (0%),0.0 (0%),0,0,0,0,0,0,0,0,7.01
845,845,Marcel Krajewski,17,12,64,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0min,0,0.4,0.1,0,0%,0,0%,0,0%,0/2,0/4,0,0,0,0,2,0,48.5,0,0.4,22.9 (79%),14.0 (85%),9.2 (68%),0.6 (29%),0.5 (29%),0.3 (25%),1,0.8,1.2,0.2,3.1,0.7,2.2,1,0,0,0.5 (47%),4.0 (46%),2.8 (45%),1.2 (48%),10.7,1.1,1.1,0,0,3,0,0,6.71
846,846,Lirim Kastrati,18,6,35,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,155min,0.2,0.8,0.3,3,27%,0,0%,0,0%,Apr-14,0/1,0,1,3,0,1,0,19.7,2,0.8,8.0 (75%),2.7 (79%),5.8 (62%),0.5 (53%),0.2 (57%),0.4 (21%),0,0.4,0.5,0.2,1.8,0.3,0.1,0,0,0,1.0 (49%),1.8 (46%),1.7 (48%),0.1 (25%),7,0.3,0.2,0.2,0,2,0,0,6.85
847,847,Juljan Shehu,23,17,70,1616,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1616min,0,1.2,0.3,1,4%,0,0%,0,0%,Jan-15,0/12,0,0,1,0,0,0,53.3,1,0.4,34.3 (90%),19.0 (95%),15.4 (83%),2.4 (70%),1.4 (67%),0.1 (38%),0,1.3,1.3,0.5,4,0.6,2.3,0,0,1,0.7 (44%),5.1 (57%),4.0 (54%),1.1 (71%),7.3,1.2,2.1,0.1,0,7,0,0,6.9
848,848,Marek Hanousek,17,13,66,1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0min,0,0.4,0.1,0,0%,0,0%,0,0%,0/4,0/3,0,0,0,0,0,0,39,0,0.3,24.8 (85%),11.9 (87%),12.9 (84%),0.5 (43%),0.5 (47%),0.0 (0%),0,0.6,2.5,0.4,4.2,0.8,1.9,0,0,1,0.1 (67%),3.7 (53%),2.9 (55%),0.8 (45%),5.6,0.8,0.4,0,0,3,0,0,6.73
849,849,Noah Diliberto,1,1,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0min,0,0,0,0,0%,0,0%,0,0%,0,0,0,0,0,0,0,0,18,0,0,7.0 (58%),1.0 (25%),7.0 (78%),0.0 (0%),0.0 (0%),1.0 (100%),0,0,2,0,1,2,0,0,0,0,0.0 (0%),4.0 (57%),3.0 (50%),1.0 (100%),5,1,1,0,0,1,0,0,6.8
850,850,Fran Álvarez,24,21,77,1854,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,464min,0.2,1.5,0.4,2,11%,0,0%,01-Apr,25%,Feb-15,Feb-22,0,1,3,0,3,0,54.6,5,1.5,32.4 (83%),15.9 (87%),17.1 (73%),0.9 (38%),0.5 (28%),0.6 (21%),0,0.5,1.3,0.5,4.8,0.8,1.8,1,2,2,0.8 (49%),3.9 (57%),3.7 (57%),0.3 (55%),11,0.5,1.5,0,0,1,1,1,6.98
851,851,Jakub Lukowski,24,12,48,1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,381min,0.1,0.9,0.4,2,14%,0,0%,0,0%,01-Jul,Feb-14,0,0,3,0,1,0,18.3,2,0.4,7.3 (72%),2.3 (84%),5.2 (65%),0.3 (38%),0.5 (39%),0.2 (38%),0,0.2,0.4,0.4,1.6,0.4,0.4,0,0,0,0.4 (43%),2.1 (50%),2.0 (51%),0.1 (38%),5.2,0.4,1.1,0.1,0,0,0,0,6.7
852,852,Bartlomiej Pawlowski,4,0,25,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0min,0,1,0,0,0%,0,0%,0/1,0%,0/3,0/1,0,0,0,0,0,0,14,1,0.5,5.0 (65%),2.3 (82%),3.0 (50%),0.0 (0%),0.3 (100%),0.3 (25%),0,0,0.3,0,0.8,0,0.3,0,0,0,0.8 (43%),1.3 (38%),1.3 (50%),0.0 (0%),5,0,0.3,0,0,0,0,0,6.84
853,853,Sebastian Kerk,23,17,64,1465,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1465min,0,1.3,0.3,1,3%,0,0%,0/7,0%,01-Jun,0/24,0,1,0,0,1,0,40.7,7,2,20.5 (73%),6.6 (82%),15.3 (60%),1.3 (52%),1.4 (46%),1.3 (25%),0,0,0.3,0.3,2,0.5,0.5,1,0,0,0.3 (47%),1.3 (41%),1.2 (41%),0.2 (40%),13.6,0.4,0.6,0.1,0,3,0,0,6.91
854,854,Antoni Klimek,15,5,39,578,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0min,0,0.5,0.3,0,0%,0,0%,0,0%,0/3,0/4,0,0,0,0,2,0,17.8,1,0.3,7.6 (77%),3.0 (83%),5.0 (64%),0.3 (33%),0.5 (47%),0.4 (26%),0,0.2,0.7,0.6,2.5,0.7,0.4,0,0,0,0.9 (59%),2.2 (47%),2.1 (51%),0.1 (14%),5.4,0.3,0.7,0.1,0,1,0,0,6.82
855,855,Kamil Cybulski,18,15,58,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1038min,0.1,0.9,0.4,3,6%,0,0%,0,0%,01-May,0/12,0,0,1,0,0,0,19.8,2,0.6,7.3 (73%),2.2 (78%),5.4 (63%),0.4 (44%),0.1 (17%),0.3 (22%),0,0.4,0.6,0.1,1.9,0.4,0.2,0,0,0,0.6 (45%),2.7 (51%),2.4 (51%),0.3 (45%),6.8,0.3,1.3,0.3,0,0,0,0,6.77
856,856,Fábio Nunes,2,0,13,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0min,0,0.5,0.5,0,0%,0,0%,0,0%,0/1,0,0,0,0,0,0,0,13.5,1,0.5,4.0 (73%),0.0 (0%),5.0 (63%),0.0 (0%),0.5 (100%),1.0 (33%),0,0,0.5,0,0.5,0.5,0.5,0,0,0,0.0 (0%),2.0 (67%),2.0 (67%),0.0 (0%),4.5,0,1.5,0,0,0,0,0,6.94
857,857,Hilary Gong,18,4,33,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0min,0,0.4,0.1,0,0%,0,0%,0,0%,0/6,0/2,0,0,0,0,0,0,16.1,0,0.2,5.7 (77%),1.4 (76%),4.3 (64%),0.3 (45%),0.1 (20%),0.1 (5%),0,0.2,0.5,0.1,2.1,0.5,0.3,0,0,0,0.5 (39%),1.8 (38%),1.6 (38%),0.2 (40%),5.9,0.6,0.6,0.1,0,1,0,0,6.71
858,858,Jakub Sypek,24,21,64,1538,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,308min,0.2,1.4,0.6,0,15%,0,0%,0,0%,May-25,0/8,0,2,3,0,1,0,28.4,1,0.7,10.4 (74%),3.0 (79%),7.8 (63%),0.3 (43%),0.3 (38%),0.4 (20%),0,0.5,1,0.5,2.3,0.9,0.3,0,0,0,1.2 (55%),3.5 (48%),3.2 (51%),0.3 (32%),9,0.7,1.1,0.1,0,5,0,0,6.98
859,859,Said Hamulic,11,2,33,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0min,0,1.7,0.4,4,0%,0,0%,0,0%,0/17,0/2,0,0,0,0,0,0,12.2,0,0.1,2.8 (69%),0.6 (78%),2.2 (60%),0.0 (0%),0.0 (0%),0.0 (0%),0,0,0.2,0,0.3,0.2,0.4,0,0,0,0.5 (36%),2.1 (45%),1.4 (39%),0.7 (62%),4.7,0.5,0.7,0.3,0,1,0,0,6.6
860,860,Imad Rondic,5,1,35,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0min,0,1.4,0.2,1,0%,0,0%,0,0%,0/7,0,0,0,0,0,0,0,14.8,0,0.6,5.2 (63%),1.4 (88%),3.8 (58%),0.0 (0%),0.4 (67%),0.0 (0%),0,0,0.4,0.6,1.8,0,0,0,0,0,0.4 (50%),3.6 (40%),1.0 (24%),2.6 (54%),5.8,1.2,0.2,0.2,0,0,0,0,6.98
861,861,Hubert Sobol,15,3,21,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0min,0,0.3,0.1,1,0%,0,0%,0,0%,0/3,0/1,0,0,0,0,0,0,6.8,1,0.2,1.9 (57%),0.9 (82%),1.0 (44%),0.1 (50%),0.1 (100%),0.0 (0%),0,0.3,0.1,0.1,0.8,0.1,0.7,0,0,0,0.1 (50%),1.7 (54%),0.9 (64%),0.7 (46%),2.1,0.4,0.8,0.1,0,2,0,0,6.58
862,862,Jakub Madrzyk,21,21,90,1890,2,1.6,0/5,3.3 (68%),0.3 (86%),33,30,3,70,0,41,28,1,9,0,0min,0,0,0,0,0%,0,0%,0,0%,0,0,0,0,0,0,0,0,42.7,0,0,24.2 (75%),22.2 (84%),2.0 (33%),5.6 (42%),1.9 (75%),0.0 (0%),3,0,0,0,9.5,0,0.9,2,1,0,0.0 (100%),0.4 (82%),0.1 (100%),0.3 (75%),8.3,0,0.1,0,7.1,1,0,0,7.08
863,863,Konrad Jalocha,1,1,90,90,0,3,0,1.0 (25%),0.0 (0%),3,0,3,1,0,0,1,0,0,0,0min,0,0,0,0,0%,0,0%,0,0%,0,0,0,0,0,0,0,0,29,0,0,16.0 (80%),14.0 (88%),2.0 (50%),6.0 (60%),0.0 (0%),0.0 (0%),0,0,0,0,9,0,0,0,0,0,0.0 (0%),0.0 (0%),0.0 (0%),0.0 (0%),4,0,0,0,9,0,0,0,5.9
864,864,Bert Esselink,20,17,78,1567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0min,0,1,0.2,4,0%,0,0%,0,0%,0/20,0,0,0,0,0,0,0,59.3,2,0.1,39.6 (85%),28.8 (91%),10.9 (73%),3.0 (49%),1.6 (48%),0.1 (33%),2,1.2,1.6,0.2,2.8,0.6,4.7,2,0,0,0.1 (100%),4.8 (62%),1.9 (54%),3.0 (69%),7.4,1,0.3,0,0,2,0,1,6.96
865,865,Marco Ehmann,19,17,76,1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0min,0,0.5,0.2,2,0%,0,0%,0,0%,0/7,0/2,0,0,0,0,0,0,56.2,0,0.1,38.5 (82%),24.1 (85%),14.5 (76%),2.6 (37%),1.5 (34%),0.1 (40%),2,0.8,1.4,0.1,4.1,0.6,2.9,0,0,1,0.3 (71%),3.6 (49%),2.0 (50%),1.6 (48%),9.3,1.2,0.4,0.1,0,8,0,1,6.49
866,866,Petros Bagalianis,1,0,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867,867,Marvin Senger,23,23,88,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018min,0,0.8,0.4,0,5%,0,0%,0,0%,0/17,01-Feb,0,1,0,0,0,0,60.5,1,0.3,36.9 (82%),23.3 (87%),13.9 (73%),1.7 (38%),0.9 (34%),0.3 (29%),3,1.1,1.9,0.2,3,0.4,3.4,0,2,2,0.3 (50%),4.3 (56%),3.0 (62%),1.3 (47%),10.6,0.8,0.8,0,0,3,1,1,6.87
868,868,Mateusz Matras,22,17,71,1563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1563min,0,0.7,0.3,1,6%,0,0%,0,0%,Jan-16,0,1,0,0,0,0,0,46.8,1,0.5,31.6 (85%),22.3 (92%),9.4 (71%),1.8 (48%),1.9 (64%),0.0 (50%),2,1.1,1,0,3.4,0.4,3.1,0,1,0,0.1 (100%),4.2 (63%),1.6 (53%),2.6 (72%),6.3,1,0.5,0.1,0,5,0,0,6.95
869,869,Kamil Pajnowski,7,6,76,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0min,0,0,0,0,0%,0,0%,0,0%,0,0,0,0,0,0,0,0,51.7,0,0.3,33.7 (83%),24.4 (90%),9.4 (68%),1.9 (33%),1.6 (37%),0.1 (100%),1,1.1,0.4,0.4,5.3,0.6,3.3,2,0,1,0.3 (40%),2.0 (48%),1.1 (42%),0.9 (60%),9.3,0.3,0.4,0,0,2,0,0,6.7
870,870,Matthew Guillaumier,23,21,81,1870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1870min,0,0.8,0.3,0,5%,0,0%,0,0%,0/8,01-Nov,0,0,1,0,3,0,55.4,1,0.7,33.3 (81%),15.7 (87%),17.8 (74%),1.6 (46%),1.6 (46%),0.1 (20%),0,1.7,1.7,0.3,4.7,0.7,1.6,3,0,0,0.6 (68%),4.4 (52%),3.1 (48%),1.3 (63%),11.4,1.3,0.8,0.1,0,4,0,0,6.95
871,871,Karol Knap,8,2,32,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0min,0,0.5,0,0,0%,0,0%,0,0%,0/2,0/2,0,0,0,0,0,0,16.8,0,0.1,7.9 (77%),3.6 (94%),4.3 (65%),0.9 (54%),0.3 (29%),0.0 (0%),0,0.3,0.4,0.1,1.5,0.3,0.8,0,0,0,0.1 (25%),0.9 (30%),0.9 (35%),0.0 (0%),4.4,0.9,0.4,0.1,0,2,0,0,6.54
872,872,Adrian Bukowski,5,1,24,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0min,0,0,0,0,0%,0,0%,0,0%,0,0,0,0,0,0,1,0,13.2,1,0.2,7.4 (80%),5.2 (93%),2.2 (58%),0.0 (0%),0.6 (60%),0.0 (0%),0,0.2,0.4,0,1.2,0.2,0.2,0,0,0,0.2 (100%),1.4 (54%),0.8 (40%),0.6 (100%),2.6,0.6,0.2,0,0,1,0,0,6.68
